id,text,tag
image50.jpg,ibuprofen,B-ING
image50.jpg,rasanyeos,O
image50.jpg,engunng,O
image50.jpg,tot,O
image50.jpg,doneuiging,O
image50.jpg,padnringg,O
image50.jpg,ng,O
image51.jpg,oskadonsp,B-NAME
image51.jpg,obat,B-DES
image51.jpg,pereda,I-DES
image51.jpg,nyeri,I-DES
image51.jpg,otot,I-DES
image51.jpg,paracetamol,B-ING
image51.jpg,ibuprofen,B-ING
image51.jpg,mengurangi,B-DES
image51.jpg,rasa,I-DES
image51.jpg,nyeri,I-DES
image51.jpg,otot,I-DES
image51.jpg,padapinggang,B-DES
image51.jpg,dan,I-DES
image51.jpg,pinggung,I-DES
image52.jpg,vometa,B-NAME
image52.jpg,ft,I-NAME
image52.jpg,domperidone,I-NAME
image52.jpg,fast,B-DES
image52.jpg,melting,I-DES
image52.jpg,tablet,B-TYPE
image52.jpg,10mg,I-TYPE
image52.jpg,loes,O
image52.jpg,idinl,O
image52.jpg,s,O
image52.jpg,cale,O
image52.jpg,lee,O
image52.jpg,d,O
image52.jpg,dexamedica,B-ORG
image53.jpg,vometa,B-NAME
image53.jpg,ft,I-NAME
image53.jpg,domperidone,I-NAME
image53.jpg,fast,B-DES
image53.jpg,melting,I-DES
image53.jpg,tablet,B-TYPE
image53.jpg,10,I-TYPE
image53.jpg,mg,I-TYPE
image53.jpg,ln,O
image53.jpg,mstn,O
image53.jpg,soned,O
image53.jpg,dio,O
image53.jpg,toed,O
image53.jpg,dexamedica,B-ORG
image54.jpg,dexamedica,B-ORG
image54.jpg,vometa,B-NAME
image54.jpg,domperidone,I-NAME
image55.jpg,vometa,B-NAME
image55.jpg,domperidone,I-NAME
image55.jpg,ss,O
image55.jpg,ncaro,O
image55.jpg,uone,O
image56.jpg,deua,O
image56.jpg,cied,O
image56.jpg,vometa,B-NAME
image56.jpg,domperidone,I-NAME
image56.jpg,latict,O
image56.jpg,arn,O
image56.jpg,cgod,O
image57.jpg,vometa,B-NAME
image57.jpg,ft,I-NAME
image57.jpg,domperidone,I-NAME
image57.jpg,dal,O
image58.jpg,5,B-DES
image58.jpg,blisters,I-DES
image58.jpg,jo,O
image58.jpg,fast,B-DES
image58.jpg,melting,I-DES
image58.jpg,tablets,B-TYPE
image58.jpg,vometa,B-NAME
image58.jpg,ft,I-NAME
image58.jpg,domperidone,I-NAME
image58.jpg,fast,B-DES
image58.jpg,melting,I-DES
image58.jpg,tablet,B-TYPE
image58.jpg,10,I-TYPE
image58.jpg,mg,I-TYPE
image58.jpg,dexamedica,B-ORG
image59.jpg,dexa,B-ORG
image59.jpg,medica,I-ORG
image59.jpg,vometa,B-NAME
image59.jpg,domperidone,I-NAME
image60.jpg,vometa,B-NAME
image60.jpg,dompenidone,I-NAME
image60.jpg,tablet,B-TYPE
image60.jpg,eattmeling,O
image61.jpg,romlia,O
image61.jpg,rov,O
image61.jpg,touli,O
image61.jpg,ro,O
image61.jpg,voul,O
image61.jpg,vomein,O
image61.jpg,vometa,B-NAME
image61.jpg,ft,I-NAME
image61.jpg,domperidone,I-NAME
image61.jpg,fast,B-DES
image61.jpg,melting,I-DES
image61.jpg,lablet,B-TYPE
image61.jpg,10,I-TYPE
image61.jpg,mg,I-TYPE
image61.jpg,ensal,O
image61.jpg,iotnl,O
image61.jpg,clno,O
image61.jpg,toue,O
image61.jpg,rouly,O
image61.jpg,dexamedica,B-ORG
image62.jpg,dexamedica,B-ORG
image62.jpg,vometa,B-NAME
image62.jpg,domperidone,I-NAME
image62.jpg,tablet,B-TYPE
image62.jpg,cepat,B-DES
image62.jpg,larut,I-DES
image62.jpg,10mg,I-TYPE
image62.jpg,ing,O
image63.jpg,pi,O
image63.jpg,vometa,B-NAME
image63.jpg,dexamedica,B-ORG
image63.jpg,vometa,B-NAME
image63.jpg,ft,I-NAME
image63.jpg,domperidone,I-NAME
image63.jpg,fast,B-DES
image63.jpg,melting,I-DES
image63.jpg,tablet,B-TYPE
image63.jpg,nacod,O
image63.jpg,sotaes,O
image63.jpg,o,O
image63.jpg,factmallne,O
image63.jpg,bsters,O
image63.jpg,net,O
image63.jpg,cotant,O
image64.jpg,vometa,B-NAME
image64.jpg,ft,I-NAME
image64.jpg,domperidone,I-NAME
image64.jpg,melting,B-DES
image64.jpg,tablet,B-TYPE
image64.jpg,10,I-TYPE
image64.jpg,mg,I-TYPE
image64.jpg,10,B-DES
image64.jpg,fast,I-DES
image64.jpg,melting,I-DES
image64.jpg,tablets,B-TYPE
image64.jpg,dexamedica,B-ORG
image64.jpg,l,O
image65.jpg,sau,O
image65.jpg,soapu,O
image65.jpg,ciaoion,O
image65.jpg,10,O
image65.jpg,vrcloe,O
image65.jpg,esanan,O
image65.jpg,c,O
image65.jpg,du,O
image65.jpg,caa,O
image65.jpg,fengr,O
image65.jpg,tablet,B-NAME
image65.jpg,tambah,I-NAME
image65.jpg,darah,I-NAME
image65.jpg,ferrous,B-ING
image65.jpg,fumarate,I-ING
image65.jpg,folic,B-ING
image65.jpg,acid,I-ING
image66.jpg,lo,O
image66.jpg,soned,O
image66.jpg,tablet,B-TYPE
image66.jpg,salut,B-DES
image66.jpg,gula,I-DES
image66.jpg,tablet,B-NAME
image66.jpg,tambah,I-NAME
image66.jpg,darah,I-NAME
image66.jpg,ferrous,B-ING
image66.jpg,fumarate,I-ING
image66.jpg,folic,B-ING
image66.jpg,acid,I-ING
image66.jpg,toin,O
image67.jpg,tablet,B-NAME
image67.jpg,tambah,I-NAME
image67.jpg,darah,I-NAME
image67.jpg,tablet,B-TYPE
image67.jpg,salut,B-DES
image67.jpg,selaput,I-DES
image67.jpg,tablet,B-NAME
image67.jpg,tambah,I-NAME
image67.jpg,darah,I-NAME
image67.jpg,tablet,B-TYPE
image67.jpg,salut,B-DES
image67.jpg,selaput,I-DES
image68.jpg,os,O
image68.jpg,tablet,B-NAME
image68.jpg,tambah,I-NAME
image68.jpg,darah,I-NAME
image68.jpg,neo,I-NAME
image68.jpg,ferrous,B-ING
image68.jpg,fumarate,I-ING
image68.jpg,folic,I-ING
image68.jpg,acid,I-ING
image68.jpg,coroo,O
image68.jpg,socwis,O
image69.jpg,ce,O
image69.jpg,cnss,O
image69.jpg,tablet,B-NAME
image69.jpg,tambah,I-NAME
image69.jpg,darah,I-NAME
image69.jpg,ferrous,B-ING
image69.jpg,fumarate,I-ING
image69.jpg,60,I-ING
image69.jpg,mg,I-ING
image69.jpg,folic,B-ING
image69.jpg,acid,I-ING
image69.jpg,4,I-ING
image69.jpg,mg,I-ING
image69.jpg,tablet,B-TYPE
image69.jpg,salut,B-DES
image69.jpg,gula,I-DES
image69.jpg,10,I-DES
image69.jpg,strip,I-DES
image69.jpg,10,I-DES
image69.jpg,tablet,B-TYPE
image69.jpg,salut,B-DES
image69.jpg,gula,I-DES
image69.jpg,rsi,O
image70.jpg,anfloe,O
image70.jpg,so,O
image70.jpg,siae,O
image70.jpg,o,O
image70.jpg,tablet,B-TYPE
image70.jpg,salut,B-DES
image70.jpg,gula,I-DES
image70.jpg,tablet,B-NAME
image70.jpg,tambah,I-NAME
image70.jpg,darah,I-NAME
image70.jpg,ferrous,B-ING
image70.jpg,fumarate,I-ING
image70.jpg,folic,B-ING
image70.jpg,acid,I-ING
image70.jpg,in,O
image70.jpg,sln,O
image70.jpg,lee,O
image70.jpg,aeeas,O
image70.jpg,reeged,O
image70.jpg,komposisi,B-DES
image70.jpg,lontre,O
image70.jpg,efek,B-DES
image70.jpg,samping,I-DES
image70.jpg,nailes,O
image70.jpg,ise,O
image70.jpg,ad,O
image70.jpg,porngaan,O
image70.jpg,pernolan,O
image70.jpg,cl,O
image70.jpg,saes,O
image70.jpg,gua,O
image70.jpg,targengars,O
image70.jpg,don,O
image70.jpg,fatous,O
image70.jpg,fo,O
image70.jpg,ronae,O
image70.jpg,soeors,O
image70.jpg,deoser,O
image70.jpg,lo,O
image70.jpg,hat,O
image70.jpg,oncico,O
image70.jpg,t9,O
image70.jpg,oorarges,O
image70.jpg,cns,O
image70.jpg,de,O
image70.jpg,folic,O
image70.jpg,sca,O
image70.jpg,o,O
image70.jpg,ta,O
image70.jpg,inoias,O
image70.jpg,unte,O
image70.jpg,angas,O
image70.jpg,faa,O
image70.jpg,urarg,O
image70.jpg,garar,O
image70.jpg,gala,O
image70.jpg,inumd,O
image70.jpg,del,O
image70.jpg,,O
image70.jpg,sa,O
image70.jpg,cah,O
image70.jpg,bare,O
image70.jpg,la,O
image70.jpg,cas,O
image70.jpg,cer,O
image70.jpg,ssan,O
image70.jpg,de,O
image71.jpg,dus,B-DES
image71.jpg,10,I-DES
image71.jpg,strip,I-DES
image71.jpg,10,I-DES
image71.jpg,tablet,B-TYPE
image71.jpg,salut,B-DES
image71.jpg,gula,I-DES
image71.jpg,a,O
image71.jpg,genern,O
image71.jpg,tablet,B-NAME
image71.jpg,tambah,I-NAME
image71.jpg,darah,I-NAME
image71.jpg,tablet,B-TYPE
image71.jpg,salut,B-DES
image71.jpg,gula,B-DES
image71.jpg,ferrous,B-ING
image71.jpg,fumarate,I-ING
image71.jpg,folic,B-ING
image71.jpg,acid,I-ING
image71.jpg,sdmgo,O
image71.jpg,50,O
image71.jpg,mg,O
image71.jpg,tablet,B-TYPE
image71.jpg,salut,B-DES
image71.jpg,gula,B-DES
image71.jpg,kimia,B-ORG
image71.jpg,farma,I-ORG
image71.jpg,ogbkf,O
image71.jpg,ed,O
image71.jpg,coloion,O
image71.jpg,md,O
image71.jpg,baien,O
image71.jpg,eio,O
image71.jpg,aue,O
image71.jpg,eee,O
image71.jpg,otenb,O
image71.jpg,ferol,O
image71.jpg,hets,O
image71.jpg,ie,O
image71.jpg,cnsne,O
image71.jpg,e,O
image71.jpg,cemet,O
image71.jpg,eora,O
image71.jpg,fuaee,O
image71.jpg,ca,O
image71.jpg,wo,O
image71.jpg,oz,O
image71.jpg,ss,O
image71.jpg,rnttoo,O
image71.jpg,tes,O
image71.jpg,diccton,O
image71.jpg,cuee,O
image71.jpg,tesie,O
image71.jpg,cuitse,O
image71.jpg,llt,O
image71.jpg,setta,O
image71.jpg,fc,O
image71.jpg,bow,O
image71.jpg,to,O
image71.jpg,vee,O
image71.jpg,aee,O
image71.jpg,foue,O
image71.jpg,cs,O
image71.jpg,cs,O
image71.jpg,ac,O
image71.jpg,lnaecs,O
image71.jpg,col,O
image72.jpg,plantacid,B-NAME
image72.jpg,forte,I-NAME
image72.jpg,dried,B-ING
image72.jpg,aluminium,I-ING
image72.jpg,hydroxide,I-ING
image72.jpg,gel,I-ING
image72.jpg,magnesium,B-ING
image72.jpg,hydroxide,I-ING
image72.jpg,simethicone,B-ING
image72.jpg,kalbe,B-ORG
image72.jpg,cele,O
image73.jpg,plantacid,B-NAME
image73.jpg,forte,I-NAME
image73.jpg,dried,B-ING
image73.jpg,aluminium,I-ING
image73.jpg,hydroxide,I-ING
image73.jpg,gel,I-ING
image73.jpg,magnesium,B-ING
image73.jpg,hydroxide,I-ING
image73.jpg,simethicone,B-ING
image73.jpg,kalbe,B-ORG
image73.jpg,to,O
image73.jpg,loolol,O
image74.jpg,ambroxol,B-NAME
image74.jpg,hcl,I-NAME
image74.jpg,30,I-NAME
image74.jpg,tablet,B-TYPE
image74.jpg,30mg,I-TYPE
image74.jpg,harus,B-DES
image74.jpg,dengan,I-DES
image74.jpg,resep,I-DES
image74.jpg,dokter,I-DES
image74.jpg,10,B-DES
image74.jpg,strip,I-DES
image74.jpg,10,I-DES
image74.jpg,tablet,B-TYPE
image74.jpg,s,O
image74.jpg,e,O
image75.jpg,ambroxol,B-NAME
image75.jpg,hcl,I-NAME
image75.jpg,30,I-NAME
image75.jpg,tablet,B-TYPE
image75.jpg,30mg,I-TYPE
image75.jpg,on,B-DES
image75.jpg,medical,I-DES
image75.jpg,prescription,I-DES
image75.jpg,only,I-DES
image75.jpg,losans,O
image75.jpg,10,O
image75.jpg,talloes,O
image76.jpg,oskadon,B-NAME
image76.jpg,sp,I-NAME
image76.jpg,obat,B-DES
image76.jpg,pereda,I-DES
image76.jpg,nyeri,I-DES
image76.jpg,otot,I-DES
image76.jpg,paracetamol,B-ING
image76.jpg,ibuprofen,B-ING
image76.jpg,mengurangi,B-DES
image76.jpg,rasa,I-DES
image76.jpg,nyeri,I-DES
image76.jpg,otot,I-DES
image76.jpg,pada,B-DES
image76.jpg,pinggang,I-DES
image76.jpg,dan,I-DES
image76.jpg,punggung,I-DES
image76.jpg,tablet,B-TYPE
image77.jpg,procold,B-NAME
image77.jpg,flu,I-NAME
image77.jpg,paracetamol,B-ING
image77.jpg,phenylephrine,B-ING
image77.jpg,hcl,I-ING
image77.jpg,chlorpheniramine,B-ING
image77.jpg,maleat,I-ING
image77.jpg,das,O
image77.jpg,s,O
image77.jpg,esun,O
image77.jpg,kpala,O
image77.jpg,oenan,O
image77.jpg,roung,O
image77.jpg,erwmor,O
image77.jpg,i,O
image77.jpg,bern,O
image77.jpg,benn,O
image78.jpg,oskadonsp,B-NAME
image78.jpg,obat,B-DES
image78.jpg,pereda,I-DES
image78.jpg,nyeri,I-DES
image78.jpg,otot,I-DES
image78.jpg,paracetamol,B-ING
image78.jpg,ibuprofen,B-ING
image78.jpg,mengurangi,B-DES
image78.jpg,nyeri,I-DES
image78.jpg,otot,I-DES
image78.jpg,pada,B-DES
image78.jpg,pinggang,I-DES
image78.jpg,dan,I-DES
image78.jpg,punggung,B-DES
image78.jpg,tablet,B-TYPE
image78.jpg,la,O
image78.jpg,sal,O
image79.jpg,sanmol,B-NAME
image79.jpg,paracetamol,B-ING
image79.jpg,tablet,B-TYPE
image79.jpg,penurun,B-DES
image79.jpg,panas,I-DES
image79.jpg,pereda,I-DES
image79.jpg,nyeri,I-DES
image79.jpg,tiap,B-DES
image79.jpg,tablet,I-DES
image79.jpg,mengandung,I-DES
image79.jpg,parasetamol,B-ING
image79.jpg,500,I-ING
image79.jpg,mg,I-ING
image79.jpg,sanbe,B-ORG
image80.jpg,isi,B-DES
image80.jpg,blister,I-DES
image80.jpg,10,I-DES
image80.jpg,kaplet,B-TYPE
image80.jpg,panadol,B-NAME
image80.jpg,extra,I-NAME
image80.jpg,paracetamol,B-ING
image80.jpg,caffeine,B-ING
image80.jpg,formula,B-DES
image80.jpg,extra,I-DES
image80.jpg,untuk,I-DES
image80.jpg,e,O
image81.jpg,procold,B-NAME
image81.jpg,flu,I-NAME
image81.jpg,paracetamol,B-ING
image81.jpg,phenylephrine,B-ING
image81.jpg,hcl,I-ING
image81.jpg,chlorpheniramine,B-ING
image81.jpg,maleat,I-ING
image81.jpg,demam,B-DES
image81.jpg,sakit,B-DES
image81.jpg,kepala,I-DES
image81.jpg,hidung,B-DES
image81.jpg,tersumbat,I-DES
image81.jpg,bersinbersin,B-DES
image81.jpg,blister,B-DES
image81.jpg,6,I-DES
image81.jpg,kaplet,B-TYPE
image81.jpg,rccos,O
image81.jpg,ccog,O
image81.jpg,focos,O
image81.jpg,tocc,O
image81.jpg,tfoo,O
image81.jpg,sfocons,O
image82.jpg,sanmol,B-NAME
image82.jpg,paracetamol,B-ING
image82.jpg,tablet,B-TYPE
image82.jpg,penurun,B-DES
image82.jpg,panas,I-DES
image82.jpg,pereda,I-DES
image82.jpg,nyeri,I-DES
image82.jpg,isi,B-DES
image82.jpg,4,I-DES
image82.jpg,tablet,B-TYPE
image82.jpg,sanbe,B-ORG
image83.jpg,tablet,B-NAME
image83.jpg,tambah,I-NAME
image83.jpg,darah,I-NAME
image83.jpg,neo,I-NAME
image83.jpg,ferro,B-ING
image83.jpg,fumarat,I-ING
image83.jpg,asam,B-ING
image83.jpg,folat,I-ING
image83.jpg,10,B-DES
image83.jpg,strip,I-DES
image83.jpg,tablet,B-TYPE
image83.jpg,salut,B-DES
image83.jpg,gula,I-DES
image83.jpg,kimia,B-ORG
image83.jpg,farma,I-ORG
image83.jpg,komposisi,B-DES
image83.jpg,kima,B-ORG
image83.jpg,farma,I-ORG
image83.jpg,cio,O
image83.jpg,ele,O
image83.jpg,cl,O
image83.jpg,seu,O
image83.jpg,gua,O
image83.jpg,menginoung,O
image83.jpg,no,O
image83.jpg,reg,O
image83.jpg,reg,O
image83.jpg,no,O
image83.jpg,co,O
image83.jpg,funya,O
image83.jpg,gbl,O
image83.jpg,1612526216a1,O
image83.jpg,gaa,O
image83.jpg,cangin,O
image83.jpg,fo,O
image83.jpg,ggmen,O
image83.jpg,im,O
image83.jpg,toix,O
image83.jpg,60,O
image83.jpg,mg,O
image83.jpg,batcn,O
image83.jpg,no,O
image83.jpg,d,O
image83.jpg,40,O
image83.jpg,milg,O
image83.jpg,tg,O
image83.jpg,dale,O
image83.jpg,nelas,O
image83.jpg,exp,O
image83.jpg,date,O
image83.jpg,unaa,O
image83.jpg,s,O
image83.jpg,sps,O
image83.jpg,ureies,O
image83.jpg,cala,O
image83.jpg,oiong,O
image83.jpg,bes,O
image83.jpg,car,O
image83.jpg,csant,O
image83.jpg,se,O
image83.jpg,can,O
image83.jpg,cu,O
image83.jpg,es,O
image83.jpg,snore,O
image83.jpg,ca,O
image83.jpg,aoae,O
image83.jpg,os,O
image83.jpg,aoze,O
image83.jpg,am,O
image83.jpg,olut,O
image83.jpg,ol,O
image83.jpg,aturan,O
image83.jpg,parl,O
image83.jpg,serae,O
image83.jpg,bbe,O
image83.jpg,sohon,O
image83.jpg,eblon,O
image83.jpg,man,O
image83.jpg,seoages,O
image83.jpg,scarc,O
image83.jpg,soe,O
image83.jpg,ran,O
image83.jpg,snolr,O
image83.jpg,dred,O
image83.jpg,suny,O
image83.jpg,osran,O
image83.jpg,joc,O
image83.jpg,lorincurs,O
image83.jpg,dan,O
image83.jpg,canao,O
image83.jpg,py,O
image83.jpg,tbl,O
image83.jpg,bandung,O
image83.jpg,indonesia,O
image84.jpg,10,B-DES
image84.jpg,blisters,I-DES
image84.jpg,10,I-DES
image84.jpg,tablets,B-TYPE
image84.jpg,ambroxol,B-NAME
image84.jpg,30,I-NAME
image84.jpg,mg,I-NAME
image84.jpg,generik,B-DES
image84.jpg,indofarma,B-ORG
image85.jpg,ambroxol,B-NAME
image85.jpg,hcl,I-NAME
image85.jpg,tablet,B-TYPE
image85.jpg,30,I-TYPE
image85.jpg,mg,I-TYPE
image85.jpg,dengan,B-DES
image85.jpg,resep,I-DES
image85.jpg,dokter,I-DES
image85.jpg,ambroxol,B-NAME
image85.jpg,tablet,B-TYPE
image85.jpg,ambroxol,B-NAME
image85.jpg,tablet,B-TYPE
image85.jpg,oeenean,O
image85.jpg,csen,O
image85.jpg,ers,O
image85.jpg,en,O
image85.jpg,do,O
image85.jpg,ste,O
image85.jpg,ales,O
image85.jpg,alclan,O
image85.jpg,sale,O
image85.jpg,ssne,O
image85.jpg,on,O
image85.jpg,lese,O
image85.jpg,ee,O
image85.jpg,cer,O
image85.jpg,saes,O
image85.jpg,ae,O
image85.jpg,anats,O
image85.jpg,oat,O
image85.jpg,ss,O
image85.jpg,ig,O
image85.jpg,votor,O
image85.jpg,sin,O
image85.jpg,laes,O
image85.jpg,soe,O
image85.jpg,g,O
image85.jpg,ssn,O
image85.jpg,ooe,O
image85.jpg,ges,O
image85.jpg,f,O
image85.jpg,can,O
image85.jpg,s,O
image85.jpg,s,O
image85.jpg,s,O
image85.jpg,s,O
image85.jpg,s,O
image85.jpg,darens,O
image85.jpg,s,O
image85.jpg,s,O
image85.jpg,c,O
image85.jpg,,O
image85.jpg,i,O
image85.jpg,nouiee,O
image85.jpg,s,O
image85.jpg,wurara,O
image85.jpg,naguseing,O
image85.jpg,noleg,O
image86.jpg,procold,B-NAME
image86.jpg,flubatuk,I-NAME
image86.jpg,paracetamol,B-ING
image86.jpg,dextromethorphan,B-ING
image86.jpg,hbr,I-ING
image86.jpg,phenylephrine,B-ING
image86.jpg,hcl,I-ING
image86.jpg,e,O
image86.jpg,n,O
image87.jpg,procold,B-NAME
image87.jpg,flu,I-NAME
image87.jpg,paracetamol,B-ING
image87.jpg,phenylephrine,B-ING
image87.jpg,hcl,I-ING
image87.jpg,chlorpheniramine,B-ING
image87.jpg,maleat,I-ING
image87.jpg,demam,B-DES
image87.jpg,sakit,B-DES
image87.jpg,kepala,I-DES
image87.jpg,hidung,B-DES
image87.jpg,tersumbat,I-DES
image87.jpg,bersin,B-DES
image87.jpg,bersin,I-DES
image87.jpg,blister,I-DES
image87.jpg,kaplet,B-TYPE
image88.jpg,tablet,B-NAME
image88.jpg,tambah,I-NAME
image88.jpg,darah,I-NAME
image88.jpg,neo,I-NAME
image88.jpg,ferrous,B-ING
image88.jpg,fumarate,I-ING
image88.jpg,folic,B-ING
image88.jpg,acid,I-ING
image88.jpg,kimia,B-ORG
image88.jpg,farma,I-ORG
image88.jpg,counosis,O
image88.jpg,no,O
image88.jpg,reg,O
image88.jpg,rog,O
image88.jpg,no,O
image88.jpg,ge,O
image88.jpg,te2szazical,O
image88.jpg,le,O
image88.jpg,se,O
image88.jpg,ou,O
image88.jpg,neung,O
image88.jpg,bolcn,O
image88.jpg,no,O
image88.jpg,eno,O
image88.jpg,fsn,O
image88.jpg,col,O
image88.jpg,sen,O
image88.jpg,fo,O
image88.jpg,comed,O
image88.jpg,6o,O
image88.jpg,vig,O
image88.jpg,doo,O
image88.jpg,ino,O
image88.jpg,ed,O
image88.jpg,doe,O
image88.jpg,fos,O
image88.jpg,al,O
image88.jpg,oso,O
image88.jpg,to,O
image88.jpg,lases,O
image88.jpg,oo,O
image88.jpg,siae,O
image88.jpg,sals,O
image88.jpg,nones,O
image88.jpg,une,O
image88.jpg,menoees,O
image88.jpg,pea,O
image88.jpg,uang,O
image88.jpg,otan,O
image88.jpg,on,O
image88.jpg,anens,O
image88.jpg,slioa,O
image88.jpg,e,O
image88.jpg,see,O
image88.jpg,can,O
image88.jpg,on,O
image88.jpg,ce,O
image88.jpg,anacs,O
image88.jpg,ple,O
image88.jpg,de,O
image88.jpg,aoe,O
image88.jpg,snan,O
image88.jpg,euen,O
image88.jpg,maen,O
image88.jpg,na,O
image88.jpg,cone,O
image88.jpg,oc,O
image88.jpg,e,O
image88.jpg,ooe,O
image88.jpg,et,O
image88.jpg,tbl,O
image88.jpg,aee,O
image88.jpg,baaan,O
image88.jpg,oc,O
image88.jpg,onnars,O
image88.jpg,cn,O
image88.jpg,canave,O
image88.jpg,candung,O
image88.jpg,indonesia,O
image88.jpg,ceree,O
image88.jpg,10,O
image88.jpg,swe,O
image88.jpg,jo,O
image88.jpg,sa,O
image88.jpg,coond,O
image88.jpg,talles,O
image88.jpg,launia,O
image88.jpg,tarma,O
image89.jpg,plantacid,B-NAME
image89.jpg,forte,I-NAME
image89.jpg,dried,B-ING
image89.jpg,aluminium,I-ING
image89.jpg,hydroxide,I-ING
image89.jpg,plantacid,B-NAME
image89.jpg,forte,I-NAME
image89.jpg,magnesium,B-ING
image89.jpg,hydroxide,I-ING
image89.jpg,tiar,O
image89.jpg,sehat,O
image89.jpg,anda,O
image89.jpg,solusi,O
image89.jpg,ikhtiar,O
image89.jpg,sehat,O
image89.jpg,anda,O
image89.jpg,solust,O
image89.jpg,ikhtar,O
image89.jpg,schat,O
image89.jpg,solusi,O
image89.jpg,ikhtiar,O
image89.jpg,s,O
image89.jpg,baedn,O
image89.jpg,erele,O
image89.jpg,dn,O
image89.jpg,dried,B-ING
image89.jpg,aluminum,I-ING
image89.jpg,hydroxide,I-ING
image89.jpg,gel,I-ING
image89.jpg,magnesium,B-ING
image89.jpg,hydroxide,I-ING
image89.jpg,simethicone,B-ING
image89.jpg,kalbe,B-ORG
image89.jpg,tablet,B-TYPE
image89.jpg,plantacid,B-NAME
image89.jpg,forte,I-NAME
image89.jpg,dried,B-ING
image89.jpg,alumunium,I-ING
image89.jpg,hydroxide,I-ING
image89.jpg,gel,I-ING
image89.jpg,kalbe,B-ORG
image89.jpg,mcuiote,O
image89.jpg,dda,O
image89.jpg,situ,O
image89.jpg,soe,O
image89.jpg,et,O
image89.jpg,slee,O
image89.jpg,facle,O
image89.jpg,t,O
image89.jpg,10,O
image89.jpg,sune,O
image89.jpg,19,O
image89.jpg,n,O
image89.jpg,euneh,O
image89.jpg,tozicasa,O
image89.jpg,dellled,O
image89.jpg,droxids,O
image89.jpg,sas,O
image89.jpg,eca,O
image89.jpg,ethlcone,O
image89.jpg,saas,O
image89.jpg,be,O
image89.jpg,tolat,O
image89.jpg,cun,O
image90.jpg,sanmol,B-NAME
image90.jpg,paracetamol,B-ING
image90.jpg,tablet,B-TYPE
image90.jpg,penurun,B-DES
image90.jpg,panas,I-DES
image90.jpg,pereda,I-DES
image90.jpg,nyeri,I-DES
image90.jpg,tiap,B-DES
image90.jpg,tablet,I-DES
image90.jpg,mengandung,I-DES
image90.jpg,parasetamol,B-ING
image90.jpg,500,I-ING
image90.jpg,mg,I-ING
image90.jpg,sanbe,B-ORG
image91.jpg,dind,O
image91.jpg,gorve,O
image91.jpg,sanmol,B-NAME
image91.jpg,paracetamol,B-ING
image91.jpg,tablet,B-TYPE
image91.jpg,penurun,B-DES
image91.jpg,panas,I-DES
image91.jpg,pereda,I-DES
image91.jpg,nyeri,I-DES
image91.jpg,isi,B-DES
image91.jpg,4,I-DES
image91.jpg,tablet,I-DES
image91.jpg,sanbe,B-ORG
image92.jpg,250,O
image92.jpg,sanmol,B-NAME
image92.jpg,paracetamol,B-ING
image92.jpg,tablet,B-TYPE
image92.jpg,panas,I-DES
image92.jpg,penurun,B-DES
image92.jpg,nyeri,I-DES
image92.jpg,pereda,B-DES
image92.jpg,sanbe,B-ORG
image92.jpg,tablet,B-TYPE
image92.jpg,isis,O
image92.jpg,4,O
image93.jpg,rc,O
image93.jpg,procold,B-NAME
image93.jpg,fludbatuk,I-NAME
image93.jpg,paracetamol,B-ING
image93.jpg,hbr,I-ING
image93.jpg,raco,O
image93.jpg,dextromethorphan,B-ING
image93.jpg,hcl,I-ING
image93.jpg,phenylephrine,B-ING
image93.jpg,eny,O
image93.jpg,llorp,O
image93.jpg,drocos,O
image93.jpg,s,O
image93.jpg,se,O
image93.jpg,emam,O
image93.jpg,te,O
image93.jpg,idung,O
image93.jpg,meringankan,B-DES
image93.jpg,gejala,I-DES
image93.jpg,flu,I-DES
image93.jpg,disertai,I-DES
image93.jpg,batuk,I-DES
image93.jpg,tidak,I-DES
image93.jpg,berdahak,I-DES
image94.jpg,sanmol,B-NAME
image94.jpg,paracetamol,B-ING
image94.jpg,tablet,B-TYPE
image94.jpg,penurun,B-DES
image94.jpg,panas,I-DES
image94.jpg,pereda,B-DES
image94.jpg,nyeri,I-DES
image94.jpg,sanbe,B-ORG
image94.jpg,isl,O
image94.jpg,tablet,B-TYPE
image94.jpg,buabe,O
image94.jpg,ca,O
image94.jpg,opei,O
image95.jpg,sanmol,B-NAME
image95.jpg,paracetamol,B-ING
image95.jpg,tablet,B-TYPE
image95.jpg,penurun,B-DES
image95.jpg,panas,I-DES
image95.jpg,pereda,B-DES
image95.jpg,nyeri,I-DES
image95.jpg,tablet,B-TYPE
image95.jpg,isil,O
image95.jpg,s,O
image95.jpg,sanbe,B-ORG
image96.jpg,procold,B-NAME
image96.jpg,fludbatuk,I-NAME
image96.jpg,paracetamol,B-ING
image96.jpg,dextromethorphon,B-ING
image96.jpg,hbr,I-ING
image96.jpg,phenylephrine,B-ING
image96.jpg,hcl,I-ING
image96.jpg,s,O
image96.jpg,e,O
image96.jpg,meringankan,B-DES
image96.jpg,gejala,I-DES
image96.jpg,flu,I-DES
image96.jpg,disertai,I-DES
image96.jpg,batuk,I-DES
image96.jpg,tidak,I-DES
image96.jpg,berdahak,I-DES
image97.jpg,procold,B-NAME
image97.jpg,flu,I-NAME
image97.jpg,paracetamol,B-ING
image97.jpg,phenylephrine,B-ING
